HQS 2,DQBDD 1.1
0.98600405,0.399074248
10.08278985,0.462764133
0.937481277,0.595643092
1.157741696,0.516592072
63.24703812,0.398966548
6.925249074,0.533293893
0.889284933,0.642328599
4.115567937,0.526242813
0.953863868,0.507831067
0.973917694,0.453400346
25.68469346,0.457951676
2.490810138,0.705282924
1.497910464,0.585817636
0.945394354,0.538160717
0.801238342,0.452094269
1.14169182,0.474131589
1.089634717,0.541149656
2.882722854,0.551253856
2.190373492,0.442079778
0.901501455,0.673405336
1.032847043,0.730110387
16.07249313,0.420877774
1.477909331,0.446306137
5.713130866,0.558168683
1.738046138,0.574267129
1.10178422,0.71282892
1.225901883,0.502099876
900,0.798083744
1.394017544,0.453880223
1.330080195,0.438616991
0.941787438,0.511956132
1.061982409,0.460425145
2.787173728,0.526455238
2.066812989,0.455500914
5.788124038,0.545660456
551.3835652,0.883787064
900,0.598937814
1.057904582,0.515457842
1.930537664,0.506915365
2.322782175,0.640550531
1.670412522,0.910650966
28.92192941,0.527095545
11.37307714,0.843651111
27.2845675,0.950091917
22.8134145,0.586965625
900,0.455548779
13.11457771,4.775458265
12.37410687,0.695418595
3.187512909,0.619405092
749.4062784,0.547260668
2.466892166,1.177498112
2.394938152,0.852824752
21.42082172,0.587197562
2.130108204,0.60543899
900,1.069771904
2.090659342,0.428885363
3.523749962,0.519992451
3.227481588,0.57453166
1.293949756,0.480808731
900,0.849142354
1.858372092,0.555158313
900,1.794150831
2.698914144,1.061902544
3.582340618,0.409176102
1.679060423,0.560673454
41.30604026,0.827814844
10.09901847,0.727305137
1.914254246,0.770048819
2.610624953,1.367135295
809.8155393,1.062703654
1.63024989,0.930303829
4.271504198,0.635647546
39.97750184,0.542549085
1.177697716,0.466837624
1.224874237,0.683323639
314.1907615,0.79345848
3.638672597,0.642184768
3.327522396,0.508564969
0.917411457,0.659286527
1.229310981,0.475605528
18.49960762,0.719825785
3.006889351,0.502072438
2.806886092,0.370629736
3.403023307,0.679572454
1.088217451,0.520430422
104.5539638,1.349659403
1.473960037,0.554041209
900,0.539033983
1.586420665,0.803524308
1.966410581,0.532990957
1.942549319,0.461466496
1.073922428,0.63046151
13.3430112,0.443712122
18.97515856,1.188620473
428.1668708,1.110136391
1.023610229,0.533081729
1.314457778,0.59518745
2.34707419,2.640889682
8.547265011,0.856027643
2.342850671,0.547461548
37.23641351,0.949910559
0.757587887,0.42207439
1.097971719,0.588058102
6.201452286,0.88136831
1.069838147,0.665787437
1.714249897,0.757754843
900,0.475617338
1.558232958,0.45746236
5.040707634,0.456768579
0.929713184,0.416685063
3.20741823,0.491071797
1.166054886,0.689861091
900,0.857506316
0.994158759,0.378756649
0.925881004,0.506242154
2.615359439,0.530358287
1.118286583,0.570570169
2.21186361,0.627174045
2.054566466,0.651373341
30.78801276,0.649473195
2.418685756,0.751087583
900,1.018578005
900,1.043448737
1.374222642,0.74761046
1.502415339,0.485180742
900,1.182517564
900,1.05837407
3.070583015,0.667718543
1.437853124,0.507695737
900,1.26010213
1.389786221,0.564764759
8.106897928,0.878541631
1.854399889,0.827213965
240.5987361,1.944578251
9.787932569,0.702529643
58.70034219,1.042804011
900,0.781913883
3.141809488,0.46566738
900,0.81441189
51.57549011,1.808151366
1.890122952,0.531049305
900,1.775941923
900,0.594446728
41.22666072,0.613585302
325.6824655,1.042255505
2.382567023,0.725961935
900,1.055101004
5.720370926,1.187332725
428.178636,0.474271427
3.191049237,0.532876078
3.363379596,0.555842073
1.645986607,0.580191392
900,1.20738475
2.234376658,0.662898799
8.450744274,0.450403083
4.264033653,0.891264723
6.841835403,0.603571399
527.2329112,0.932655999
900,0.902945678
4.035609007,0.361404487
1.381638852,0.76719684
0.945395506,0.492950592
3.215386918,0.818599978
12.64011737,0.46648859
1.674138546,0.7105695
900,1.248105612
0.853407579,0.413003369
900,0.598263642
11.67302794,0.979061292
1.409896575,0.909276551
1.60208926,1.010363203
1.65415724,0.481390395
1.473975875,0.789312062
1.32212827,0.707009458
1.702458784,0.945906909
3.035405001,0.65399611
2.647218766,0.493049724
25.68712028,1.630392008
2.178847122,0.529152484
1.198012639,1.283073539
1.766513954,0.650586476
12.49836947,0.958553956
7.582270982,0.694316184
1.770537845,0.783716184
1.770591732,0.463305575
109.0344447,0.610725855
900,41.50965069
1.554379595,0.782922734
2.510530427,0.492625133
12.86590327,0.558495586
90.29956087,0.507258176
1.621921046,0.980864955
21.37276056,1.299890739
900,1.230691623
1.802498988,0.434285783
900,0.692492175
1.533854522,0.560814007
1.634225939,0.927413081
111.8313204,1.250795437
900,1.022496512
900,1.780199653
2.855309961,0.998447546
0.913884182,0.396227478
24.0349683,0.823620598
1.157546825,0.551769401
1.426296277,0.632806439
8.835560674,0.703516958
3.31165907,0.476170217
0.449523967,0.341269221
0.461586943,0.383041264
3.0635085,0.331273082
2.743181551,0.555005726
3.611943755,0.533159192
0.573583057,0.529938387
0.537774657,0.36136166
2.791276404,0.55172531
0.673809994,0.634173788
3.936155544,0.602726601
3.559870673,0.385014531
0.38957216,0.311387163
3.183619939,0.489013271
3.271671395,0.63793815
3.227527254,0.461689909
0.525122032,0.470621519
0.689758368,0.655282366
2.991346702,0.668287524
3.579844264,0.540538826
3.219650945,0.786454479
3.139081942,0.656472854
3.531715712,0.621757966
2.80741709,0.446739992
0.249470627,0.258557322
4.028245677,0.774992706
3.58408741,0.827388723
3.912252112,0.47962186
2.899335457,0.593817664
2.851333217,0.49946588
0.577328142,0.55426665
3.844101728,0.390350043
3.095703017,0.389533328
2.87546024,0.474576118
3.756105558,0.574675263
3.399710781,0.590014107
3.103453069,0.680820251
2.499209654,0.55968251
3.391639522,0.351209876
3.628075769,0.421678756
3.631926949,0.431435192
3.33175412,0.653726037
2.531165373,0.369084572
3.57597189,0.587312133
4.26029822,0.716881537
3.343826893,0.584357284
3.751985361,0.626546216
4.140344427,0.490584348
0.56173065,0.494415225
3.900352664,0.49431458
4.040219371,0.483693516
3.063535272,0.530625837
2.290928898,0.408236254
2.098807129,0.611976129
3.05149435,0.353772459
3.592029192,0.44151851
2.903417134,0.661053115
3.091613293,0.642159534
3.731961373,0.345173936
3.515835457,0.402041658
1.086047196,0.454991518
3.287548755,0.506918202
0.721778642,0.374068794
2.895330586,0.501741278
0.493601426,0.422184078
3.203631279,0.542434223
3.267656055,0.413148148
0.769884864,0.737691033
3.347665504,0.62557971
3.11557116,0.486483213
2.867338734,0.741825624
3.207575209,0.795500857
2.931425276,0.729257713
3.251613464,0.583428802
3.043502837,0.646536116
3.571921053,0.56629478
3.007444464,0.662890523
0.681791681,0.374256773
66.3865171,0.341374061
3.434965431,0.578036689
3.302939334,0.40716626
4.011097443,0.572299224
0.505182407,0.447398648
3.759443078,0.685326303
0.313311414,0.252898552
2.770400873,0.68210635
3.567268575,0.562519564
3.722961695,0.755598211
3.879511375,0.677972225
1.081479043,0.365565672
2.456903209,0.574342982
3.407236527,0.672479807
2.890581078,0.654047417
3.988107084,0.88456263
3.276184875,0.587860925
2.894847449,0.553906233
23.85468907,17.71136242
3.979817698,0.662040848
9.119588904,5.901947261
2.607731581,0.391824346
11.24236853,0.442781716
7.202231445,0.467394591
23.43010157,4.658504365
5.705113339,0.671889035
4.34833793,0.574716255
5.729222319,0.719774419
2.203066282,0.334026826
900,0.463514584
5.657099615,1.102937354
5.096680521,0.48743675
3.291198093,0.501017131
9.231691497,7.617654935
23.55427285,19.97230581
4.087919668,0.527446374
13.14652677,10.40625258
5.780278456,0.458934176
5.043575894,0.707355937
10.73461972,5.689050104
6.136942819,0.442231303
10.18847303,5.664635226
5.424190507,0.846522691
5.480994039,0.486793028
8.94184688,0.451577025
37.34479867,7.808803799
8.559458101,3.617867873
8.441644467,0.373570894
4.227933356,1.307137111
7.334537841,0.498434502
4.066949113,0.603284118
16.185875,11.17469363
4.115510894,0.446777421
4.375936676,0.718832615
23.22980347,20.28080012
0.377316508,0.243766547
4.244289824,0.536493496
5.476531809,0.443334645
20.21228355,15.66702646
21.13335373,17.93964661
5.088326104,0.663673636
275.2143041,0.479340927
4.484066015,0.839553931
10.87911776,6.564142968
6.441266163,0.427558753
6.353256155,0.455233314
350.5689715,0.494658079
5.864430916,0.974809157
0.981871373,0.323470821
8.798713191,4.129631714
5.18501536,1.142734994
23.34777389,0.513848402
23.39409798,0.467507284
5.556905829,0.622060862
4.867884662,0.522616505
5.896392778,0.380329309
5.244066035,0.51035745
17.17726496,12.59284709
14.76879726,11.01991441
5.801401146,0.754969517
8.021425299,1.02011547
8.71555999,4.784713848
35.81701208,16.93462348
14.23149021,12.12362441
2.254435935,0.371158345
2.694698116,0.329687605
11.08332404,0.454126471
6.289628631,0.726404694
11.29130141,2.180014252
4.252347191,0.490487943
4.934771259,0.353452914
3.582838457,2.338061254
5.369682466,0.550656235
14.42328614,9.511967957
19.82569494,14.16845669
4.166141923,0.466896595
21.8765266,21.10970387
5.413451432,0.707406467
7.418847978,0.482759272
13.99188195,9.256601581
2.50707064,0.751710445
20.15273106,17.24796224
6.180900516,0.570619484
4.289935994,0.590430542
4.036306296,0.443111127
3.988320479,0.858362113
5.31439643,2.417330468
7.034836383,3.955520206
1.190299156,1.106709906
11.41392102,0.542529607
5.052152094,0.492450441
20.43269453,0.454398361
8.814424611,0.562789506
900,1.384209785
13.61299212,1.064749283
4.788677072,0.578258512
58.26122234,1.160046615
84.84255007,0.392700318
15.81010955,0.438224568
9.105495361,0.55824373
44.77207416,0.541454859
15.1000874,0.661252531
22.7379195,0.779236635
15.84903099,0.545175187
12.0234964,0.532820621
1.201865763,0.297268296
17.6264071,0.578673484
5.601459926,3.372740564
8.398109929,0.596732504
11.77764928,0.648191373
5.5133408,0.531580402
28.91781934,0.627969745
7.751109548,0.474049437
13.6752505,0.747404231
13.77144628,0.536736247
900,0.466021469
21.91347962,0.517689704
59.00032597,1.326046266
13.77157961,0.473116121
900,0.70203559
126.8118646,0.554002929
900,0.479104525
5.264489939,0.762882502
12.5738895,0.573254276
7.734490458,0.843944971
900,0.479253422
7.934325106,0.662914363
7.966869451,0.69903574
351.1275305,0.298046283
7.494353386,0.841984403
10.28460271,0.812162575
6.659299687,1.108227675
11.54549891,1.121673514
8.034909231,0.66323045
3.343451836,0.323223784
9.143733944,0.519296831
11.25730032,0.827963155
6.838060008,2.720893437
8.875556286,0.719015933
900,0.552007895
95.69211758,0.543049538
900,0.466664386
8.462717379,0.461424039
5.833306411,0.4348207
10.71297128,0.50268658
6.901734103,0.81942184
900,0.495130959
17.52188279,0.632522078
8.823228655,0.86172427
5.940993497,0.595004241
900,0.654656844
33.41605154,0.422212141
6.885755147,0.711525777
6.45766062,0.634003153
5.817159202,0.881113042
11.06735859,0.925547485
10.53477701,1.26066361
13.76227022,0.538773536
4.098904357,0.44561647
47.42791297,0.45982626
7.828394924,0.448717916
9.52274521,0.761059281
7.029815902,0.725455293
13.19234736,8.871169452
11.38109842,0.557016646
8.781887972,1.318466106
5.864922594,0.265079487
396.657628,0.586216297
8.150866889,0.640702751
11.78131189,0.607297149
82.58957173,0.498748937
44.82205195,0.542324431
900,0.609701336
4.97243805,0.667176678
48.82886333,0.616812251
0.677349489,0.270664377
900,0.594663369
40.57459895,0.582594255
12.41795436,0.530408376
14.32347353,0.462356795
15.59614568,0.627766536
546.6099645,0.730630754
8.058757164,0.509701803
18.18217157,0.679096152
8.555151976,0.771119699
34.57055128,0.388709949
900,0.40381026
900,0.644647473
12.39396864,0.779051029
900,0.725723091
92.7938994,1.010483988
900,1.19854278
10.73305162,1.687747874
900,0.498257071
900,0.666550691
162.1365042,1.050678749
21.54993553,1.222808008
23.546517,0.487103082
900,0.530731129
8.682856215,1.050366935
157.1726529,0.528629557
268.2309498,0.974453057
10.22710478,0.477955155
17.90380336,0.918892814
54.06228474,1.190644653
900,0.703645898
10.09065945,0.808749044
900,0.528730882
14.08694226,0.955051615
29.13433527,0.648177246
44.28558964,0.85719778
25.33152039,0.718067818
153.9574265,0.606829396
11.11683713,6.800560192
900,0.833808219
26.76888858,0.866639528
100.8515019,1.096576774
8.537548894,0.704905851
19.98352834,1.04120331
33.90101215,0.802804202
14.64747132,0.626653724
13.41020824,0.84698125
56.65852119,0.707988261
20.7720162,0.674674243
67.23425889,0.621535555
20.18537545,1.339020156
27.95341729,0.541254764
9.619474061,0.857253525
29.03415372,0.904997066
10.68287781,0.646035419
228.6136655,1.599510814
7.629428854,0.956816385
900,0.767345272
900,1.135194604
12.08541488,1.972351173
217.0874399,0.639423692
35.05518396,0.69777425
900,0.922658175
28.40133366,0.762498606
13.77909126,0.693179078
35.38720409,0.601829574
235.6923983,0.500457224
900,0.555465016
900,0.513490077
46.31453355,0.670606936
900,1.09582363
5.107803385,0.406687409
56.48435143,0.593554881
497.7584521,0.535175801
32.72933173,0.593628139
900,0.752903674
18.18664779,1.872737314
6.674055422,0.638099424
69.26382978,1.450672909
8.619316086,0.804386983
900,1.556206133
900,0.731513633
166.2959052,0.699661915
18.0019615,1.003115439
177.9686826,1.049422369
25.76685178,1.686056542
900,0.69076186
98.93359848,0.566145379
900,1.061433437
19.4470302,0.699575457
81.47236731,0.827890193
64.67538663,0.56794607
44.7777044,0.712711976
63.99509457,0.921377999
126.5180722,0.830042718
65.86101645,0.678292519
10.58712324,0.79348556
9.710576797,0.675281379
900,0.867598783
7.410128592,0.801429706
9.199798799,0.641395521
157.5169688,0.923817069
27.7169915,0.723246685
40.29377852,0.739565246
900,0.767253238
900,0.534275607
20.23963248,0.969905086
53.81644121,1.008004264
900,1.406059089
900,0.823132514
900,1.007732756
900,0.915369665
100.6750237,0.502335083
900,2.784485803
145.4104219,0.719579593
900,0.809292197
109.65837,4.925100234
86.33395755,1.206124728
900,1.223133748
90.10503406,1.483569993
900,0.657952059
900,1.268081793
900,0.938260536
900,0.837169069
15.47525853,0.249771938
7.378119652,0.436441716
9.672038036,0.453102029
166.5154343,1.784355266
900,0.971688708
900,0.623753378
900,1.122659439
900,1.651648266
900,1.260071228
900,17.50715289
314.1479495,0.647868728
213.6562758,1.112089289
900,1.161058427
900,0.798948827
900,1.187072492
900,1.009712951
900,0.728391216
21.28430501,1.328715195
139.8753836,1.026502319
900,2.642421083
900,0.945502864
58.60866267,1.511652779
900,0.765844009
900,0.918779575
900,0.819327901
900,0.776635539
900,0.610330199
900,0.947290044
68.04309843,0.831471526
900,0.797776062
34.33060227,1.545670997
76.75327544,0.573295963
55.55493497,1.5757001
900,0.782684058
28.93881595,1.654194636
447.3556692,0.602499041
16.30121999,0.809150567
148.3156837,0.502362656
900,1.710467417
900,0.678506809
91.96852238,1.165748017
900,1.162669069
57.43108116,0.934707118
27.3812354,0.301893727
17.79777554,0.76920513
139.4473924,0.751139296
900,0.843388064
900,1.39045246
900,0.879301199
59.77563687,1.550019054
900,0.680954191
900,0.958539763
900,1.73906626
157.2305291,1.336417263
900,0.733766792
900,1.150782061
139.6040314,0.700000923
705.3231761,1.359830874
170.4522819,2.300006282
900,1.183059088
900,0.956576032
900,1.331973646
900,0.698204051
197.7265919,0.614753328
352.7450571,1.289499216
44.49415198,1.900767964
900,1.021142059
900,0.92189052
